lid,state_id,lat,lng
WOPU1,UT,39.2644444,-110.3427778
WRAW1,WA,47.27482295,-122.2078967
WRMC2,CO,40.0335849,-107.86222
WRPN7,NC,34.0152,-78.6315
WRSU1,UT,39.8757928,-111.0373878
WRSV1,VT,44.381666666667,-72.770277777778
WROV2,VA,36.9293,-81.1322
WSDC1,CA,38.723055555556,-123.01
WRVV2,VA,37.3793,-76.4254
WRTO1,OH,40.110277777778,-83.031944444444
WSHM1,ME,46.77722,-68.15722
WSRI1,ID,44.27,-116.7722222
WSKF1,FL,26.574166666667,-81.891388888889
WSLO3,OR,45.350833333333,-122.675
WSNO3,OR,43.13317169,-123.3984053
WSRN6,NY,42.074722222222,-75.638055555556
WSPV2,VA,37.537031,-76.786194
WSFM3,MA,42.1067602,-72.698981
WTIC1,CA,33.7372222222222,-116.235277777778
WTLO3,OR,44.497777777778,-122.82194444444
WSTR1,RI,41.385267,-71.832897
WTGT1,TN,36.324166666667,-82.124166666667
WSTM6,MS,33.1944,-89.7711
WTFN6,NY,42.829166666667,-73.666666666667
WTHW1,WA,48.47347,-120.1773
WTGM6,MS,32.5883,-89.465
WTRU1,UT,40.5935653,-109.9323739
WTVO1,OH,41.500053,-83.71271
WULA2,AK,67.876111111111,-163.67444444444
WTTO2,OK,36.13,-94.571944444444
WVYN6,NY,41.984722222222,-76.501388888889
WWBC1,CA,38.379722222222,-119.44916666667
WVAA3,AZ,34.866666666667,-112.6125
WWCN1,NE,40.8678,-96.14
WVYM7,MO,39.215,-93.515
WWDA3,AZ,31.35232457,-109.5850677
WWHN2,NV,38.809722222222,-119.22638888889
WYDW1,WA,47.3855555555556,-123.604444444444
WWIC1,CA,33.7494444444444,-116.421944444444
WWPU1,UT,41.2782765,-112.0918866
WYNM6,MS,31.68248,-88.6835
XSRC1,CA,35.753611,-120.6875
YASC2,CO,40.2642611,-106.8917667
YDRC1,CA,33.3111436,-117.3472604
YEAA2,AK,64.790556,-141.202222
YATA2,AK,59.548055555556,-139.735
YDLC2,CO,40.45163387,-108.525101
YKTV2,VA,37.226666666667,-76.478333333333
YLKA2,AK,61.897841,-150.857312
YLEC1,CA,37.56132196,-121.6838389
XTOC1,CA,37.26888183,-121.99086096
YLLU1,UT,40.51189299,-110.341591
YMSC2,CO,40.28654444,-106.8290556
YREC1,CA,41.8229179,-122.5955813
YLOC1,CA,38.727126,-121.8071874
YTUK2,KY,38.1247,-82.6992
YRBA2,AK,65.875555555556,-149.71777777778
YTLC1,CA,34.0789,-117.3047
YTCC3,CT,41.558611111111,-72.121944444444
ZANO1,OH,39.938888888889,-82.0125
YWGM6,MS,33.6314,-90.1091
ZNRC1,CA,33.104722222222,-115.66361111111
YZOM6,MS,32.8579,-90.4368
ZCCC1,CA,34.648611111111,-120.18333333333
YSTA2,AK,61.7377,-150.665
ZUIN5,NM,35.100277777778,-108.75166666667
ZONI3,IN,39.946388888889,-86.260277777778
